0.068,2
0.0682,2
0.0684,1
0.0685,2
0.0686,7
0.0687,4
0.0688,3
0.0689,8
0.069,16
0.0691,18
0.0692,28
0.0693,31
0.0694,28
0.0695,30
0.0696,40
0.0697,50
0.0698,70
0.0699,50
0.07,52
0.0701,67
0.0702,70
0.0703,77
0.0704,132
0.0706,80
0.0707,85
0.0708,82
0.0709,195
0.0711,107
0.0712,116
0.0713,127
0.0714,306
0.0716,183
0.0717,174
0.0718,173
0.0719,180
0.072,182
0.0721,181
0.0722,182
0.0723,172
0.0724,152
0.0725,142
0.0726,167
0.0727,170
0.0728,173
0.0729,190
0.073,199
0.0731,216
0.0732,210
0.0733,233
0.0734,246
0.0735,228
0.0736,216
0.0737,251
0.0738,488
0.074,238
0.0741,253
0.0742,270
0.0743,510
0.0745,290
0.0746,306
0.0747,283
0.0748,276
0.0749,292
0.075,292
0.0751,309
0.0752,335
0.0753,325
0.0754,334
0.0755,327
0.0756,319
0.0757,347
0.0758,365
0.0759,353
0.076,366
0.0761,386
0.0762,398
0.0763,355
0.0764,358
0.0765,348
0.0766,347
0.0767,675
0.0769,338
0.077,337
0.0771,347
0.0772,699
0.0774,348
0.0775,333
0.0776,343
0.0777,685
0.0779,354
0.078,354
0.0781,329
0.0782,316
0.0783,280
0.0784,279
0.0785,327
0.0786,301
0.0787,293
0.0788,344
0.0789,313
0.079,298
0.0791,327
0.0792,312
0.0793,290
0.0794,280
0.0795,297
0.0796,614
0.0798,307
0.0799,292
0.08,290
0.0801,496
0.0803,217
0.0804,241
0.0805,235
0.0806,504
0.0808,235
0.0809,214
0.081,235
0.0811,199
0.0812,184
0.0813,180
0.0814,170
0.0815,182
0.0816,181
0.0817,177
0.0818,156
0.0819,149
0.082,140
0.0821,134
0.0822,140
0.0823,109
0.0824,120
0.0825,115
0.0826,106
0.0827,125
0.0828,139
0.0829,127
0.083,234
0.0831,1
0.0832,124
0.0833,119
0.0834,125
0.0835,229
0.0837,100
0.0838,103
0.0839,107
0.084,223
0.0842,94
0.0843,105
0.0844,123
0.0845,112
0.0846,78
0.0847,84
0.0848,99
0.0849,93
0.085,73
0.0851,87
0.0852,77
0.0853,80
0.0854,83
0.0855,73
0.0856,75
0.0857,69
0.0858,74
0.0859,155
0.0861,71
0.0862,76
0.0863,58
0.0864,108
0.0866,56
0.0867,58
0.0868,52
0.0869,90
0.0871,45
0.0872,38
0.0873,41
0.0874,42
0.0875,40
0.0876,48
0.0877,41
0.0878,42
0.0879,42
0.088,29
0.0881,43
0.0882,31
0.0883,30
0.0884,45
0.0885,46
0.0886,34
0.0887,35
0.0888,37
0.0889,42
0.089,49
0.0891,28
0.0892,33
0.0893,68
0.0895,28
0.0896,30
0.0897,35
0.0898,50
0.09,30
0.0901,16
0.0902,20
0.0903,36
0.0905,18
0.0906,9
0.0907,11
0.0908,8
0.0909,11
0.091,10
0.0911,10
0.0912,10
0.0913,9
0.0914,14
0.0915,18
0.0916,17
0.0917,13
0.0918,14
0.0919,13
0.092,17
0.0921,15
0.0922,32
0.0924,13
0.0925,6
0.0926,14
0.0927,27
0.0929,10
0.093,16
0.0931,16
0.0932,31
0.0934,9
0.0935,10
0.0936,9
0.0937,9
0.0938,7
0.0939,12
0.094,13
0.0941,9
0.0942,6
0.0943,5
0.0944,9
0.0945,10
0.0946,8
0.0947,7
0.0948,13
0.0949,7
0.095,8
0.0951,7
0.0952,6
0.0953,4
0.0954,4
0.0955,6
0.0956,10
0.0958,3
0.0959,3
0.0961,6
0.0963,2
0.0964,3
0.0965,1
0.0966,4
0.0969,3
0.097,2
0.0971,2
0.0972,4
0.0973,3
0.0974,3
0.0975,4
0.0976,8
0.0977,1
0.0978,3
0.0979,3
0.098,2
0.0981,2
0.0982,6
0.0983,1
0.0984,5
0.0985,4
0.0987,1
0.0988,2
0.0989,7
0.099,3
0.0992,2
0.0994,1
0.0995,3
0.0997,2
0.0998,1
0.0999,1
0.1,4
0.1001,1
0.1002,1
0.1003,1
0.1004,1
0.1005,2
0.1007,1
0.1008,1
0.1009,1
0.101,1
0.1011,1
0.1012,2
0.1016,2
0.1017,1
0.1018,2
0.1019,3
0.1021,1
0.1024,1
0.1025,2
0.1026,2
0.1027,2
0.1028,1
0.1029,2
0.103,1
0.1032,3
0.1033,2
0.1034,3
0.1035,3
0.1036,1
0.1037,2
0.1038,1
0.1039,2
0.1042,1
0.1048,1
0.1051,1
0.1055,1
0.1069,1
0.1071,1
0.1083,1
